IssueID,LPO_Number,ItemCode,IssueDate,IssuedTo,IssuedToID,IssuedBy,IssuedQuantity,UnitCost,TotalCost,IssueType,TransportMode,DeliveryStatus,WaybillNo,Remarks,Department,RequestID,BatchNo,ExpiryDate,StorageCondition,QualityCheck,IssuedFromWarehouse
ISS-002798,LPO-006499,MED-ISS-3466,2025-11-03,Hospital,REC-9285,Joseph Turner,51,30.8,1570.8,Return,Courier,Partially Delivered,WB-21215,Temperature Sensitive,ICU,REQ-3144,BATCH-51080,2026-09-27,Refrigerated,Passed,Cold Storage
ISS-002799,LPO-005554,MED-ISS-8854,2025-03-07,Pharmacy,REC-2606,Sandra Perry,64,66.37,4247.68,Return,Road,In Transit,WB-41292,Temperature Sensitive,Surgery,REQ-1966,BATCH-54987,2026-01-21,Cold Chain,Pending,Cold Storage
ISS-002800,LPO-006436,MED-ISS-4660,2025-03-02,Pharmacy,REC-1411,Courtney Gordon DDS,21,17.78,373.38,Return,Air,Partially Delivered,WB-88563,Fragile,OPD,REQ-3158,BATCH-54865,2025-06-28,Frozen,Pending,Cold Storage
ISS-002801,LPO-007023,MED-ISS-8985,2025-10-07,Hospital,REC-9279,Tyler Howe,51,170.67,8704.17,Emergency,Sea,Pending,WB-85795,Temperature Sensitive,ER,REQ-2776,BATCH-26276,2026-07-13,Room Temperature,Passed,Main Warehouse
ISS-002802,LPO-002551,MED-ISS-3260,2025-04-01,Hospital,REC-8588,Russell James,73,476.57,34789.61,Donation,Courier,Partially Delivered,WB-82661,Urgent,Maternity,REQ-1533,BATCH-84357,2026-01-29,Frozen,Failed,Dispatch Center
ISS-002803,LPO-000766,MED-ISS-3315,2025-09-22,NGO,REC-4875,Meagan Harvey,6,482.6,2895.6,Emergency,Road,In Transit,WB-45537,,Maternity,REQ-4967,BATCH-56313,2026-08-09,Refrigerated,Pending,Dispatch Center
ISS-002804,LPO-006629,MED-ISS-2594,2025-04-07,Hospital,REC-7552,Lisa Martinez,20,371.5,7430.0,Emergency,Courier,Pending,WB-60622,Temperature Sensitive,Laboratory,REQ-5659,BATCH-37082,2025-11-12,Refrigerated,Pending,Satellite Store
ISS-002805,LPO-004802,MED-ISS-6257,2025-02-11,Pharmacy,REC-5896,Christopher Garza,1,230.68,230.68,Donation,Courier,Pending,WB-63771,Fragile,Pediatrics,REQ-4196,BATCH-49063,2025-12-03,Frozen,Failed,Satellite Store
ISS-002806,LPO-005276,MED-ISS-8435,2025-02-27,Clinic,REC-3604,Brian Lin,21,339.73,7134.33,Loan,Sea,Pending,WB-85320,Urgent,Maternity,REQ-4240,BATCH-88871,2025-09-06,Cold Chain,Failed,Main Warehouse
ISS-002807,LPO-003178,MED-ISS-1573,2025-09-22,Clinic,REC-2239,Richard Hudson,19,74.58,1417.02,Donation,Sea,Pending,WB-82554,Fragile,Surgery,REQ-7487,BATCH-75709,2026-08-03,Cold Chain,Passed,Dispatch Center
ISS-002808,LPO-005612,MED-ISS-4385,2025-03-15,Government Agency,REC-3319,Ricardo Price,27,121.64,3284.28,Emergency,Courier,Pending,WB-79745,Fragile,Maternity,REQ-7510,BATCH-44725,2025-10-11,Refrigerated,Passed,Main Warehouse
ISS-002809,LPO-000064,MED-VAC-7476,2025-03-10,Hospital,REC-7782,Eileen Barber,73,137.05,10004.65,Regular,Courier,In Transit,WB-76257,,ER,REQ-1053,BATCH-76609,2026-01-27,Refrigerated,Pending,Main Warehouse
ISS-002810,LPO-006610,MED-ISS-6883,2025-04-26,Clinic,REC-8950,Stanley Garcia,63,415.16,26155.08,Regular,Sea,Pending,WB-25501,Controlled Substance,ICU,REQ-1655,BATCH-59581,2026-01-31,Cold Chain,Passed,Dispatch Center
ISS-002811,LPO-006009,MED-ISS-3204,2025-01-26,Pharmacy,REC-2917,Karen Williams,34,179.03,6087.02,Return,Sea,Pending,WB-79584,Controlled Substance,Surgery,REQ-8867,BATCH-56249,2025-03-31,Room Temperature,Pending,Dispatch Center
ISS-002812,LPO-006387,MED-ISS-5824,2025-12-23,Clinic,REC-7503,Derek Jackson,70,380.95,26666.5,Regular,Courier,In Transit,WB-60493,Fragile,Laboratory,REQ-5528,BATCH-59023,2026-03-30,Frozen,Passed,Satellite Store
ISS-002813,LPO-005582,MED-ISS-9625,2025-03-28,Pharmacy,REC-5674,Mrs. Samantha Mitchell,12,213.97,2567.64,Return,Courier,In Transit,WB-48850,Controlled Substance,Laboratory,REQ-9025,BATCH-82438,2025-11-20,Cold Chain,Passed,Dispatch Center
ISS-002814,LPO-000029,MED-ANT-1152,2025-01-23,Clinic,REC-8677,Jerry Stark,50,248.3,12415.0,Donation,Sea,Pending,WB-36735,Fragile,Surgery,REQ-8963,BATCH-39444,2025-08-07,Room Temperature,Pending,Cold Storage
ISS-002815,LPO-005940,MED-ISS-4389,2025-07-08,Clinic,REC-4307,Bryan Mitchell,13,215.54,2802.02,Regular,Air,Delivered,WB-39868,Temperature Sensitive,ICU,REQ-2456,BATCH-79051,2026-01-29,Cold Chain,Pending,Satellite Store
ISS-002816,LPO-000488,MED-ANT-3636,2025-10-27,Pharmacy,REC-5080,Heidi Ramirez,56,486.33,27234.48,Regular,Sea,In Transit,WB-20861,Urgent,ER,REQ-2856,BATCH-69931,2026-03-12,Room Temperature,Pending,Main Warehouse
ISS-002817,LPO-006192,MED-ISS-2594,2025-04-25,Government Agency,REC-2076,Jermaine Kennedy,23,24.33,559.59,Emergency,Courier,In Transit,WB-10841,Urgent,Laboratory,REQ-4999,BATCH-68338,2025-08-20,Cold Chain,Pending,Satellite Store
ISS-002818,LPO-005866,MED-ISS-2432,2025-02-15,Government Agency,REC-3092,Angel Moran,42,362.92,15242.64,Return,Air,Pending,WB-93786,,Surgery,REQ-5059,BATCH-83210,2025-10-12,Refrigerated,Failed,Satellite Store
ISS-002819,LPO-005957,MED-ISS-2895,2025-04-03,Clinic,REC-2328,Linda Ryan,60,420.66,25239.6,Emergency,Air,In Transit,WB-30828,Fragile,Pediatrics,REQ-9960,BATCH-27503,2025-10-09,Cold Chain,Failed,Main Warehouse
ISS-002820,LPO-005472,MED-ISS-3930,2025-06-07,Clinic,REC-5347,Brian Gilbert,53,37.05,1963.65,Return,Road,Pending,WB-36199,Urgent,ER,REQ-7540,BATCH-67549,2025-11-29,Room Temperature,Conditional,Main Warehouse
ISS-002821,LPO-003550,MED-ISS-1612,2025-05-05,Clinic,REC-6618,Zachary Dawson,30,364.7,10941.0,Return,Courier,In Transit,WB-90472,Fragile,ICU,REQ-4520,BATCH-44682,2025-06-05,Cold Chain,Passed,Main Warehouse
ISS-002822,LPO-005449,MED-ISS-3868,2025-06-28,Pharmacy,REC-7887,Philip Black,22,189.5,4169.0,Donation,Sea,Partially Delivered,WB-87290,Fragile,Pediatrics,REQ-3003,BATCH-77682,2026-04-07,Room Temperature,Passed,Dispatch Center
ISS-002823,LPO-005450,MED-ISS-5052,2025-12-14,Hospital,REC-8111,Renee Cox,88,136.94,12050.72,Return,Courier,Delivered,WB-10861,Urgent,Maternity,REQ-5195,BATCH-41793,2026-07-08,Refrigerated,Pending,Satellite Store
ISS-002824,LPO-006012,MED-ISS-8861,2025-07-04,Pharmacy,REC-7464,Ashley Lewis,22,474.6,10441.2,Donation,Air,Partially Delivered,WB-70630,Controlled Substance,Laboratory,REQ-1851,BATCH-89926,2026-06-29,Frozen,Pending,Main Warehouse
ISS-002825,LPO-006614,MED-ISS-5037,2025-05-08,Pharmacy,REC-2905,Terry Brown,87,473.46,41191.02,Return,Sea,Delivered,WB-16942,,Surgery,REQ-7607,BATCH-35840,2025-07-02,Frozen,Failed,Dispatch Center
ISS-002826,LPO-006007,MED-ISS-3810,2025-04-10,Hospital,REC-4449,Bryan Briggs,76,21.18,1609.68,Loan,Air,In Transit,WB-25178,Controlled Substance,OPD,REQ-9396,BATCH-90098,2025-09-04,Room Temperature,Pending,Satellite Store
ISS-002827,LPO-002989,MED-ISS-2870,2025-03-03,Clinic,REC-7441,David Bailey,36,440.1,15843.6,Loan,Air,Partially Delivered,WB-64131,Urgent,Laboratory,REQ-1039,BATCH-60247,2025-06-27,Room Temperature,Failed,Cold Storage
ISS-002828,LPO-000917,MED-ISS-3873,2025-05-07,Pharmacy,REC-1581,Alyssa Buckley,95,364.35,34613.25,Regular,Sea,Partially Delivered,WB-84232,,Laboratory,REQ-9658,BATCH-53473,2026-04-27,Room Temperature,Conditional,Dispatch Center
ISS-002829,LPO-006243,MED-ISS-5176,2025-07-18,Clinic,REC-6633,Logan Gonzalez,56,184.15,10312.4,Return,Road,Delivered,WB-64551,Urgent,ER,REQ-7280,BATCH-31754,2025-12-20,Refrigerated,Passed,Dispatch Center
ISS-002830,LPO-002058,MED-ISS-6255,2025-05-16,Clinic,REC-7841,Anthony Wells,51,217.47,11090.97,Return,Air,In Transit,WB-31897,Temperature Sensitive,Maternity,REQ-7346,BATCH-19709,2025-12-23,Frozen,Conditional,Satellite Store
ISS-002831,LPO-001233,MED-ISS-8044,2025-08-12,NGO,REC-7276,Daniel Garcia,18,182.31,3281.58,Loan,Air,Pending,WB-35525,,ER,REQ-1257,BATCH-90660,2026-04-29,Frozen,Conditional,Satellite Store
ISS-002832,LPO-005961,MED-ISS-1967,2025-07-06,Hospital,REC-4244,Kevin Ewing,47,216.41,10171.27,Regular,Courier,Partially Delivered,WB-85726,Controlled Substance,Surgery,REQ-1567,BATCH-55368,2025-08-08,Room Temperature,Pending,Satellite Store
ISS-002833,LPO-006194,MED-ISS-7277,2025-03-17,Hospital,REC-9565,Patricia Allen,5,315.03,1575.15,Loan,Air,Pending,WB-63457,,Surgery,REQ-3786,BATCH-76732,2025-12-25,Room Temperature,Conditional,Cold Storage
ISS-002834,LPO-001637,MED-ISS-1778,2025-07-21,Clinic,REC-6665,Tonya Moody,7,308.64,2160.48,Donation,Road,Delivered,WB-80656,Fragile,ER,REQ-4574,BATCH-66650,2026-07-09,Room Temperature,Pending,Dispatch Center
ISS-002835,LPO-005409,MED-ISS-3937,2025-04-03,Pharmacy,REC-2358,Bianca Wilson,23,161.73,3719.79,Loan,Road,Partially Delivered,WB-27694,Controlled Substance,Maternity,REQ-3565,BATCH-15803,2025-10-29,Frozen,Conditional,Main Warehouse
ISS-002836,LPO-005736,MED-ISS-1321,2025-12-18,Government Agency,REC-5979,Jennifer Torres,23,17.29,397.67,Return,Air,Partially Delivered,WB-28444,,ER,REQ-3590,BATCH-59653,2026-03-14,Frozen,Conditional,Cold Storage
ISS-002837,LPO-001504,MED-ISS-9610,2025-05-23,Clinic,REC-3970,Jaime Jones,17,33.03,561.51,Regular,Sea,Partially Delivered,WB-77380,Temperature Sensitive,Surgery,REQ-3179,BATCH-78734,2026-04-17,Cold Chain,Conditional,Main Warehouse
ISS-002838,LPO-007051,MED-ISS-4496,2025-08-31,Clinic,REC-7002,Robert Bennett,14,272.43,3814.02,Emergency,Air,Pending,WB-42717,Urgent,ER,REQ-7600,BATCH-59408,2026-02-06,Room Temperature,Pending,Dispatch Center
ISS-002839,LPO-006106,MED-ISS-6555,2025-07-07,Clinic,REC-2438,Andrew Duncan,79,424.05,33499.95,Loan,Sea,In Transit,WB-51668,Fragile,Pediatrics,REQ-1847,BATCH-49798,2025-12-04,Cold Chain,Conditional,Satellite Store
ISS-002840,LPO-005707,MED-ISS-5573,2025-09-16,Pharmacy,REC-7022,Scott Jarvis,53,204.34,10830.02,Regular,Sea,Pending,WB-29018,Fragile,Laboratory,REQ-1955,BATCH-97666,2025-12-15,Cold Chain,Conditional,Dispatch Center
ISS-002841,LPO-004899,MED-ISS-9075,2025-06-28,Government Agency,REC-4960,Casey Rivera,21,93.87,1971.27,Regular,Sea,Delivered,WB-55662,Fragile,ICU,REQ-6407,BATCH-40124,2025-07-29,Room Temperature,Passed,Satellite Store
ISS-002842,LPO-000824,MED-ISS-7121,2025-07-26,Pharmacy,REC-8378,Barbara Ramirez,89,222.57,19808.73,Emergency,Courier,In Transit,WB-39655,Urgent,Surgery,REQ-4834,BATCH-28721,2026-01-25,Room Temperature,Failed,Dispatch Center
ISS-002843,LPO-005729,MED-ISS-2629,2025-10-10,NGO,REC-8092,Elizabeth Wallace,98,273.33,26786.34,Return,Sea,Delivered,WB-69964,,Maternity,REQ-9388,BATCH-41391,2026-04-21,Room Temperature,Failed,Main Warehouse
ISS-002844,LPO-006965,MED-ISS-5131,2025-03-30,Hospital,REC-8882,Emily Turner,27,368.03,9936.81,Donation,Courier,Partially Delivered,WB-79987,Temperature Sensitive,Surgery,REQ-6285,BATCH-65922,2025-09-17,Room Temperature,Passed,Main Warehouse
ISS-002845,LPO-006918,MED-ISS-9051,2025-11-24,Government Agency,REC-1732,Maria Richard,36,211.23,7604.28,Loan,Air,Delivered,WB-58588,Controlled Substance,Laboratory,REQ-2423,BATCH-13949,2026-05-01,Cold Chain,Pending,Dispatch Center
ISS-002846,LPO-003798,MED-ISS-7132,2025-03-27,Government Agency,REC-5786,Elizabeth Weber,59,454.34,26806.06,Regular,Road,Delivered,WB-57145,,Maternity,REQ-8767,BATCH-12564,2025-10-07,Refrigerated,Failed,Cold Storage
ISS-002847,LPO-002442,MED-ISS-5249,2025-05-18,NGO,REC-9046,John Wade,22,24.46,538.12,Return,Air,Pending,WB-18152,,ICU,REQ-1246,BATCH-23549,2026-01-01,Room Temperature,Failed,Dispatch Center
ISS-002848,LPO-001500,MED-ISS-5032,2025-11-22,Clinic,REC-5209,George Knight,57,216.58,12345.06,Donation,Courier,Partially Delivered,WB-84352,Temperature Sensitive,OPD,REQ-3407,BATCH-12121,2026-06-23,Room Temperature,Passed,Satellite Store
ISS-002849,LPO-006447,MED-ISS-3858,2024-12-28,Pharmacy,REC-3560,Stephen Thomas,45,73.93,3326.85,Return,Road,Delivered,WB-83773,,Surgery,REQ-2148,BATCH-27771,2025-05-24,Refrigerated,Conditional,Dispatch Center
ISS-002850,LPO-001538,MED-ISS-2597,2025-02-06,Clinic,REC-8846,Jessica Thompson,51,429.81,21920.31,Donation,Road,Partially Delivered,WB-76683,Fragile,ICU,REQ-4655,BATCH-66671,2025-11-18,Refrigerated,Failed,Dispatch Center
ISS-002851,LPO-001662,MED-ISS-4128,2025-06-01,Hospital,REC-7860,Nicole Howard,89,39.58,3522.62,Loan,Road,Partially Delivered,WB-98895,,OPD,REQ-1587,BATCH-19691,2025-08-27,Frozen,Failed,Satellite Store
ISS-002852,LPO-006648,MED-ISS-5047,2025-04-14,Hospital,REC-9026,Lisa Morgan,84,241.52,20287.68,Regular,Air,Partially Delivered,WB-38158,,Laboratory,REQ-1591,BATCH-76010,2025-12-28,Refrigerated,Passed,Dispatch Center
ISS-002853,LPO-005290,MED-ISS-7080,2025-04-23,Government Agency,REC-5159,Kenneth Perkins,27,134.59,3633.93,Regular,Road,Delivered,WB-93821,Urgent,Maternity,REQ-3848,BATCH-23110,2025-07-21,Room Temperature,Conditional,Main Warehouse
ISS-002854,LPO-004269,MED-ISS-7155,2025-09-18,NGO,REC-5623,Stephen Carter,41,382.03,15663.23,Regular,Road,Partially Delivered,WB-53090,Urgent,ICU,REQ-9835,BATCH-48530,2026-03-04,Frozen,Conditional,Dispatch Center
ISS-002855,LPO-007008,MED-ISS-7214,2025-03-06,Government Agency,REC-5669,Robert Bonilla,93,87.72,8157.96,Loan,Road,Pending,WB-81537,Controlled Substance,Laboratory,REQ-5360,BATCH-31716,2026-01-17,Cold Chain,Failed,Main Warehouse
ISS-002856,LPO-005447,MED-ISS-8123,2025-03-09,Pharmacy,REC-7004,Fernando Roberts,20,446.26,8925.2,Return,Courier,In Transit,WB-47097,,Maternity,REQ-3468,BATCH-59274,2025-12-08,Frozen,Failed,Main Warehouse
ISS-002857,LPO-005209,MED-ISS-2654,2025-08-30,Clinic,REC-3380,Blake Hall,28,327.2,9161.6,Emergency,Road,Pending,WB-70802,Urgent,Pediatrics,REQ-3118,BATCH-76865,2026-06-17,Cold Chain,Pending,Main Warehouse
ISS-002858,LPO-004737,MED-ISS-4481,2025-01-06,NGO,REC-2676,Martha Hunt,65,305.3,19844.5,Emergency,Air,Partially Delivered,WB-75974,Urgent,OPD,REQ-3563,BATCH-72104,2025-09-04,Cold Chain,Conditional,Main Warehouse
ISS-002859,LPO-006282,MED-ISS-1148,2025-08-10,NGO,REC-6222,Samuel Delgado,86,40.18,3455.48,Return,Courier,In Transit,WB-12154,Urgent,Maternity,REQ-3460,BATCH-22698,2025-10-22,Room Temperature,Pending,Main Warehouse
ISS-002860,LPO-002853,MED-ISS-1432,2025-04-06,Pharmacy,REC-4970,Kevin Mendoza,3,312.63,937.89,Regular,Road,In Transit,WB-51972,Fragile,Laboratory,REQ-2257,BATCH-58515,2025-12-04,Cold Chain,Passed,Dispatch Center
ISS-002861,LPO-004133,MED-ISS-6484,2025-07-21,Clinic,REC-9396,Daniel Simmons,60,469.52,28171.2,Emergency,Road,Pending,WB-87991,Controlled Substance,ICU,REQ-8711,BATCH-35501,2026-05-17,Frozen,Conditional,Cold Storage
ISS-002862,LPO-000481,MED-ANT-2173,2025-11-25,Clinic,REC-3624,Marcus Acosta,67,233.71,15658.57,Regular,Air,Pending,WB-80550,Temperature Sensitive,Maternity,REQ-2252,BATCH-17438,2026-05-13,Cold Chain,Pending,Cold Storage
ISS-002863,LPO-006714,MED-ISS-1310,2025-03-27,Hospital,REC-3439,Christopher Cortez,2,28.28,56.56,Emergency,Courier,Delivered,WB-88867,Urgent,ICU,REQ-8626,BATCH-90723,2025-09-20,Cold Chain,Pending,Main Warehouse
ISS-002864,LPO-005010,MED-ISS-1942,2025-09-27,Hospital,REC-8575,Ryan Oconnor,29,259.85,7535.65,Return,Courier,Delivered,WB-26485,,OPD,REQ-7451,BATCH-16865,2026-09-02,Frozen,Conditional,Satellite Store
ISS-002865,LPO-006947,MED-ISS-6127,2025-08-30,Clinic,REC-2876,Melanie Jackson,42,197.91,8312.22,Regular,Air,Pending,WB-93183,Temperature Sensitive,Laboratory,REQ-5220,BATCH-92100,2026-02-22,Cold Chain,Conditional,Dispatch Center
ISS-002866,LPO-006417,MED-ISS-7958,2025-09-01,Government Agency,REC-7850,William Johnson,26,477.93,12426.18,Return,Sea,In Transit,WB-56067,Fragile,Laboratory,REQ-7571,BATCH-84511,2026-04-28,Room Temperature,Failed,Satellite Store
ISS-002867,LPO-006858,MED-ISS-8039,2025-12-18,Clinic,REC-7612,Amy Williams,31,219.27,6797.37,Return,Air,Partially Delivered,WB-38940,Temperature Sensitive,ICU,REQ-7378,BATCH-46935,2026-12-03,Frozen,Failed,Dispatch Center
ISS-002868,LPO-006416,MED-ISS-9825,2025-04-22,NGO,REC-7466,Alex Sanford,5,473.12,2365.6,Donation,Air,In Transit,WB-80947,Controlled Substance,Maternity,REQ-6372,BATCH-75679,2026-03-01,Frozen,Pending,Dispatch Center
ISS-002869,LPO-006834,MED-ISS-1428,2025-08-26,NGO,REC-2668,Laura Jones,95,199.56,18958.2,Loan,Courier,In Transit,WB-38754,Urgent,ICU,REQ-5364,BATCH-11894,2026-05-29,Cold Chain,Pending,Satellite Store
ISS-002870,LPO-006077,MED-ISS-7610,2025-10-31,NGO,REC-6797,Donald Williams,40,15.31,612.4,Regular,Sea,Partially Delivered,WB-34719,,Maternity,REQ-5780,BATCH-85899,2026-08-17,Refrigerated,Passed,Main Warehouse
ISS-002871,LPO-006500,MED-ISS-6557,2025-03-06,Pharmacy,REC-8112,Brett Lyons,88,476.83,41961.04,Return,Courier,In Transit,WB-31882,Controlled Substance,Maternity,REQ-5656,BATCH-52790,2025-04-17,Frozen,Passed,Cold Storage
ISS-002872,LPO-005900,MED-ISS-9758,2025-11-01,NGO,REC-4621,Jerry Melendez,4,450.18,1800.72,Emergency,Air,Delivered,WB-28969,Urgent,Surgery,REQ-6263,BATCH-62851,2026-06-20,Room Temperature,Failed,Cold Storage
ISS-002873,LPO-006659,MED-ISS-8861,2025-09-23,Clinic,REC-6416,Brandi Peterson,37,165.64,6128.68,Donation,Sea,Pending,WB-32079,,ICU,REQ-8333,BATCH-89909,2026-05-05,Frozen,Pending,Cold Storage
ISS-002874,LPO-001593,MED-ISS-3297,2025-06-12,NGO,REC-7113,Catherine Jones,7,274.38,1920.66,Emergency,Sea,Pending,WB-61138,,Laboratory,REQ-2301,BATCH-79394,2026-05-05,Frozen,Pending,Dispatch Center
ISS-002875,LPO-000150,MED-EQU-1811,2025-03-11,Hospital,REC-7373,Kristina Green,3,1.93,5.79,Donation,Courier,Partially Delivered,WB-51307,Controlled Substance,Laboratory,REQ-6582,BATCH-68093,2025-04-28,Room Temperature,Passed,Main Warehouse
ISS-002876,LPO-003844,MED-ISS-9503,2025-10-28,NGO,REC-7815,Matthew Kidd,84,444.02,37297.68,Return,Courier,In Transit,WB-56619,Fragile,ICU,REQ-5365,BATCH-76905,2026-10-28,Cold Chain,Passed,Dispatch Center
ISS-002877,LPO-005590,MED-ISS-9408,2025-01-30,Clinic,REC-7718,David Shelton,62,251.08,15566.96,Donation,Courier,Delivered,WB-67766,Urgent,Surgery,REQ-1480,BATCH-66858,2026-01-10,Cold Chain,Conditional,Cold Storage
ISS-002878,LPO-006393,MED-ISS-8725,2025-12-18,Government Agency,REC-6908,Jonathan King,90,275.5,24795.0,Regular,Road,Pending,WB-35018,Urgent,ER,REQ-6402,BATCH-42703,2026-11-22,Room Temperature,Passed,Dispatch Center
ISS-002879,LPO-004604,MED-ISS-1608,2025-01-31,NGO,REC-9465,Wesley Smith,27,108.69,2934.63,Emergency,Air,Pending,WB-95033,Fragile,Surgery,REQ-1447,BATCH-28342,2025-03-05,Cold Chain,Conditional,Main Warehouse
ISS-002880,LPO-004241,MED-ISS-6798,2025-02-02,Clinic,REC-5069,Jennifer Rodriguez,61,192.0,11712.0,Emergency,Sea,Pending,WB-72899,Fragile,Laboratory,REQ-6245,BATCH-55979,2025-10-07,Room Temperature,Pending,Main Warehouse
ISS-002881,LPO-005005,MED-ISS-8934,2025-03-06,NGO,REC-2890,Matthew Shelton,33,209.56,6915.48,Regular,Road,Delivered,WB-10248,Temperature Sensitive,Laboratory,REQ-5403,BATCH-24700,2025-04-08,Frozen,Pending,Main Warehouse
ISS-002882,LPO-001982,MED-ISS-1311,2025-05-22,Hospital,REC-8061,Lisa Osborn,39,196.03,7645.17,Return,Courier,Partially Delivered,WB-17025,Temperature Sensitive,Laboratory,REQ-3605,BATCH-60185,2025-09-14,Room Temperature,Failed,Cold Storage
ISS-002883,LPO-005584,MED-ISS-4673,2025-10-15,NGO,REC-3597,Mr. Shannon Lucas DDS,71,223.43,15863.53,Loan,Courier,Pending,WB-15823,Temperature Sensitive,Maternity,REQ-6750,BATCH-89230,2026-05-29,Room Temperature,Failed,Main Warehouse
ISS-002884,LPO-000786,MED-ISS-4728,2025-12-16,Hospital,REC-5350,Lee Johnson,19,198.39,3769.41,Loan,Courier,Partially Delivered,WB-97122,Fragile,Maternity,REQ-6138,BATCH-73612,2026-10-27,Refrigerated,Pending,Dispatch Center
ISS-002885,LPO-006373,MED-ISS-8923,2025-08-13,Government Agency,REC-7833,Elizabeth Marshall,100,209.35,20935.0,Donation,Air,Pending,WB-55952,Temperature Sensitive,ICU,REQ-5920,BATCH-23347,2025-11-11,Cold Chain,Passed,Cold Storage
ISS-002886,LPO-005597,MED-ISS-4373,2025-01-22,Government Agency,REC-3001,Alex Wolf,1,216.74,216.74,Regular,Courier,Pending,WB-37471,,Maternity,REQ-9417,BATCH-37502,2025-08-31,Cold Chain,Failed,Dispatch Center
ISS-002887,LPO-006526,MED-ISS-1529,2025-07-05,Pharmacy,REC-3743,Jennifer Martinez,82,193.6,15875.2,Loan,Courier,Delivered,WB-47414,,Pediatrics,REQ-3116,BATCH-94959,2026-05-29,Room Temperature,Conditional,Main Warehouse
ISS-002888,LPO-006320,MED-ISS-6707,2025-10-22,NGO,REC-5385,Albert Pierce,36,41.8,1504.8,Loan,Courier,In Transit,WB-50493,Temperature Sensitive,Maternity,REQ-8000,BATCH-14410,2026-04-16,Frozen,Conditional,Cold Storage
ISS-002889,LPO-003978,MED-ISS-1866,2025-03-25,Hospital,REC-8449,Susan Roberson,90,161.11,14499.9,Regular,Road,Delivered,WB-29981,Temperature Sensitive,Maternity,REQ-7087,BATCH-51815,2026-02-25,Cold Chain,Pending,Satellite Store
ISS-002890,LPO-001113,MED-ISS-4329,2025-12-09,Government Agency,REC-3324,Michael Peterson,78,285.69,22283.82,Regular,Road,In Transit,WB-10701,,Surgery,REQ-8720,BATCH-53507,2026-03-22,Refrigerated,Failed,Main Warehouse
ISS-002891,LPO-004233,MED-ISS-5682,2025-03-21,Hospital,REC-7710,Sergio Kelley,1,229.27,229.27,Loan,Courier,Delivered,WB-65440,,Surgery,REQ-8200,BATCH-18660,2026-02-05,Frozen,Conditional,Dispatch Center
ISS-002892,LPO-003823,MED-ISS-3289,2025-11-15,Pharmacy,REC-6384,Victoria Brown,59,255.02,15046.18,Donation,Sea,Pending,WB-15666,Fragile,Laboratory,REQ-8311,BATCH-12223,2026-07-29,Room Temperature,Passed,Dispatch Center
ISS-002893,LPO-005028,MED-ISS-5474,2025-03-08,Pharmacy,REC-6078,Gloria Bennett,76,487.2,37027.2,Regular,Sea,In Transit,WB-15322,Urgent,Laboratory,REQ-5186,BATCH-71915,2025-11-26,Refrigerated,Failed,Cold Storage
ISS-002894,LPO-002625,MED-ISS-9152,2025-06-24,NGO,REC-2485,Kevin Valencia,16,83.28,1332.48,Regular,Air,Pending,WB-25660,Urgent,ER,REQ-4962,BATCH-97959,2026-04-06,Cold Chain,Passed,Dispatch Center
ISS-002895,LPO-006954,MED-ISS-8537,2025-10-14,Pharmacy,REC-8266,Megan Kline,61,398.07,24282.27,Emergency,Road,Pending,WB-92974,,OPD,REQ-9649,BATCH-47766,2026-09-29,Refrigerated,Failed,Satellite Store
ISS-002896,LPO-002623,MED-ISS-9805,2025-02-06,Government Agency,REC-3819,Karen Alvarez,34,358.2,12178.8,Loan,Sea,Partially Delivered,WB-48272,Temperature Sensitive,Surgery,REQ-1226,BATCH-75481,2025-09-13,Cold Chain,Failed,Satellite Store
ISS-002897,LPO-006914,MED-ISS-1387,2025-06-13,Clinic,REC-1496,Sarah Reeves,59,95.11,5611.49,Emergency,Courier,Partially Delivered,WB-34633,,ICU,REQ-4890,BATCH-75520,2026-03-06,Cold Chain,Pending,Cold Storage
ISS-002898,LPO-006446,MED-ISS-5871,2025-10-04,Clinic,REC-8151,Dawn Sharp,55,208.44,11464.2,Donation,Courier,Pending,WB-63729,,ICU,REQ-7337,BATCH-39148,2026-01-27,Room Temperature,Conditional,Cold Storage
ISS-002899,LPO-000749,MED-ISS-9031,2025-10-20,Government Agency,REC-8174,Michael Haas,31,208.87,6474.97,Emergency,Sea,Partially Delivered,WB-42500,,Laboratory,REQ-1749,BATCH-59433,2025-12-09,Frozen,Pending,Dispatch Center
ISS-002900,LPO-007038,MED-ISS-1759,2025-10-08,Hospital,REC-4001,Michael Ramsey,54,270.0,14580.0,Donation,Road,Pending,WB-69342,Controlled Substance,ICU,REQ-9321,BATCH-65831,2026-07-25,Frozen,Passed,Cold Storage
ISS-002901,LPO-006879,MED-ISS-3464,2025-05-25,Clinic,REC-8159,Phyllis Gray,60,57.86,3471.6,Regular,Road,Pending,WB-53036,Controlled Substance,Maternity,REQ-2381,BATCH-27540,2026-05-06,Cold Chain,Conditional,Dispatch Center
